# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-a" "/home/mimansa/RNA_PROJECT/whole_genome/Saccharomyces_cerevisiae.R64-1-1.115.gtf" "-o" "/home/mimansa/RNA_PROJECT/results/counts_pPB.txt" "/home/mimansa/RNA_PROJECT/alignments/SRR30570749.sorted.bam" "/home/mimansa/RNA_PROJECT/alignments/SRR30570750.sorted.bam" "/home/mimansa/RNA_PROJECT/alignments/SRR30570751.sorted.bam" "/home/mimansa/RNA_PROJECT/alignments/SRR30570752.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/mimansa/RNA_PROJECT/alignments/SRR30570749.sorted.bam	/home/mimansa/RNA_PROJECT/alignments/SRR30570750.sorted.bam	/home/mimansa/RNA_PROJECT/alignments/SRR30570751.sorted.bam	/home/mimansa/RNA_PROJECT/alignments/SRR30570752.sorted.bam
YNL291C	XIV	84169	85815	-	1647	1261	1249	1125	1303
YNL195C	XIV	271523	272308	-	786	145	98	102	79
YNL087W	XIV	462411	465947	+	3537	4352	4636	4402	4967
tF(GAA)N	XIV;XIV	374869;374924	374905;374959	+;+	73	1	0	0	1
YNL217W	XIV	240331	241311	+	981	1219	1104	910	876
YNL029C	XIV	577205	578773	-	1569	689	706	657	622
YNR028W	XIV	676177	677103	+	927	1227	1111	952	1023
YNL009W	XIV	614821	616083	+	1263	599	554	383	471
YNL024C-A	XIV	586602	586820	-	219	343	268	287	262
YNL334C	XIV	12208	12876	-	669	208	138	110	153
YNL319W	XIV	38642	39082	+	441	1	1	0	1
YNL295W	XIV	76946	78520	+	1575	797	838	645	725
tN(GUU)N2	XIV	632599	632672	+	74	1	0	2	0
YNL192W	XIV	276502	279897	+	3396	1906	3309	1847	2355
YNL149C	XIV	349367	349756	-	390	27	24	43	27
YNL071W	XIV	491523	492971	+	1449	11096	9104	9949	9820
YNL089C	XIV	456693	457169	-	477	29	30	29	20
YNL308C	XIV	54122	55897	-	1776	1026	1717	998	1086
YNL239W	XIV	200569	201933	+	1365	5201	4192	4179	3990
YNL275W	XIV	119268	120998	+	1731	917	622	744	678
YNR071C	XIV	770440	771468	-	1029	139	99	80	135
YNL226W	XIV	222239	222649	+	411	2	1	0	0
YNL040W	XIV	553380	554750	+	1371	1151	1094	885	753
YNL117W	XIV	406358	408022	+	1665	701	556	482	372
YNL050C	XIV;XIV	534079;534966	534874;534982	-;-	813	390	620	353	366
YNL086W	XIV	466334	466642	+	309	365	215	245	236
YNL017C	XIV	602138	602476	-	339	5	6	8	16
YNR070W	XIV	765375	769376	+	4002	533	653	439	570
YNR067C	XIV	755746	759099	-	3354	5882	6221	4599	4850
YNL305C	XIV	58898	59791	-	894	1318	689	903	913
YNL015W	XIV	605384	605611	+	228	5595	5002	3298	3953
YNL146C-A	XIV	351386	351580	-	195	61	39	45	48
YNL063W	XIV	507758	508702	+	945	651	509	461	569
YNL294C	XIV	78659	80260	-	1602	1448	1336	1486	1425
YNR046W	XIV	707788	708195	+	408	1385	1082	976	861
YNL167C	XIV	319416	321359	-	1944	976	1113	686	880
YNL280C	XIV	109095	110411	-	1317	2464	2244	2296	1978
YNR002C	XIV	633008	633856	-	849	786	461	389	515
YNL036W	XIV	559814	560479	+	666	25699	16969	20169	19692
YNL075W	XIV	485607	486479	+	873	1172	1709	1098	1112
YNR058W	XIV	734291	735733	+	1443	365	1085	432	662
YNL054W	XIV	526086	529583	+	3498	1019	1403	899	1104
YNR006W	XIV	636986	638854	+	1869	966	773	728	721
YNR042W	XIV	701238	701666	+	429	0	0	0	0
YNL261W	XIV	155100	156539	+	1440	604	655	593	677
YNL188W	XIV	286308	287609	+	1302	246	540	170	316
YNL146W	XIV	351715	352017	+	303	142	73	58	72
YNL228W	XIV	220645	221421	+	777	0	0	0	0
YNL211C	XIV	250055	250315	-	261	129	133	85	98
YNR021W	XIV	668377	669591	+	1215	4721	4174	4134	4513
YNL201C	XIV	260627	263203	-	2577	1583	3359	1587	2225
YNR033W	XIV	687635	689998	+	2364	2248	1983	2105	1920
YNR034W	XIV	690321	691286	+	966	497	334	394	451
YNL272C	XIV	126805	129084	-	2280	1338	1789	1269	1547
YNL245C	XIV	186346	186885	-	540	305	236	320	331
YNR074C	XIV	777602	778738	-	1137	675	578	579	594
YNL123W	XIV	394685	397678	+	2994	3531	4358	3661	3687
YNR016C	XIV	654673	661374	-	6702	223035	184093	220016	232911
YNL223W	XIV	227370	228854	+	1485	587	445	358	459
YNR032C-A	XIV	687243	687464	-	222	341	338	272	250
YNL133C	XIV	374171	374692	-	522	167	253	142	204
YNL178W	XIV	302680	303402	+	723	46464	31312	48339	41633
YNL065W	XIV	503724	505484	+	1761	558	650	393	361
YNR043W	XIV	701895	703085	+	1191	4775	3408	4326	3889
YNL021W	XIV	593227	595347	+	2121	1621	1720	1511	1616
YNL124W	XIV	392892	394370	+	1479	752	831	929	629
YNL312W	XIV;XIV	48287;48402	48293;49216	+;+	822	2098	1512	1726	1657
YNL143C	XIV	356794	357186	-	393	71	53	69	161
YNL251C	XIV	172588	174315	-	1728	2279	1467	1842	1662
snR40	XIV	89210	89306	+	97	92	77	52	34
YNL299W	XIV	66517	68445	+	1929	672	1071	654	796
snR19	XIV	230105	230672	-	568	202940	140738	158342	128670
YNR049C	XIV	713023	713655	-	633	550	442	372	453
YNL163C	XIV	326741	330073	-	3333	1916	2688	2043	2170
YNR073C	XIV	774792	776300	-	1509	112	89	81	86
YNL127W	XIV	383987	386848	+	2862	1797	1609	1490	1822
YNL118C	XIV	402652	405564	-	2913	2311	3789	1898	2604
tT(AGU)N2	XIV	560693	560765	-	73	3	0	0	0
YNL189W	XIV	284260	285888	+	1629	5166	5860	5255	5908
YNL290W	XIV	86218	87240	+	1023	1296	1204	1153	1074
YNR025C	XIV	672702	673061	-	360	51	70	77	66
YNL250W	XIV	175410	179348	+	3939	506	1182	405	561
YNL314W	XIV	44447	45214	+	768	421	309	328	248
YNL227C	XIV	220659	222431	-	1773	70	139	55	68
YNL218W	XIV	238238	240001	+	1764	498	572	461	596
YNL004W	XIV;XIV	622915;623287	622944;624621	+;+	1365	1549	1681	1400	1455
YNR023W	XIV	670418	672118	+	1701	930	965	659	754
YNL092W	XIV	450871	452073	+	1203	204	119	169	150
YNL324W	XIV	31050	31445	+	396	0	0	0	0
YNL233W	XIV	211922	214600	+	2679	1070	1369	1000	1071
YNL155W	XIV	342516	343340	+	825	956	1037	759	1078
YNL020C	XIV	595623	597539	-	1917	1321	1083	1257	1333
YNL076W	XIV	483556	485310	+	1755	739	787	530	653
YNL200C	XIV	263713	264453	-	741	1164	716	707	789
YNL177C	XIV	303686	304615	-	930	1094	1357	935	1097
YNL077W	XIV	481391	482977	+	1587	1291	969	1062	1074
YNL293W	XIV	80640	82541	+	1902	908	650	816	761
YNL098C	XIV	439602	440570	-	969	4253	2969	2799	3850
YNR004W	XIV	635943	636383	+	441	188	117	137	185
YNL049C	XIV	535281	537911	-	2631	2373	2430	2245	2506
YNR019W	XIV	665339	667267	+	1929	1342	1375	1038	1149
YNL031C	XIV	575640	576050	-	411	18851	16701	14495	14915
YNL019C	XIV	598376	599230	-	855	116	66	137	118
YNL214W	XIV	245617	246216	+	600	233	207	259	235
YNL006W	XIV	620067	620978	+	912	1167	801	842	905
YNR030W	XIV	678799	680454	+	1656	2041	1639	1565	1670
YNL038W	XIV;XIV	557020;557685	557610;557783	+;+	690	397	580	324	455
YNL090W	XIV	456565	457143	+	579	266	227	171	153
YNL151C	XIV	347766	348521	-	756	394	847	463	472
YNL254C	XIV	168043	169248	-	1206	348	502	343	347
YNR008W	XIV	640396	642381	+	1986	1179	1058	1029	1128
YNR038W	XIV	695595	697484	+	1890	1623	1869	1546	1647
YNR003W-A	XIV	634420	634518	+	99	0	0	0	0
YNL307C	XIV	56446	57573	-	1128	3850	3073	3334	3362
YNL131W	XIV	378767	379225	+	459	4767	4061	3870	3902
YNL265C	XIV;XIV	144280;145255	145149;145281	-;-	897	393	353	298	336
YNL175C	XIV	307401	308612	-	1212	1082	1223	1232	1057
YNL042W	XIV	548100	549290	+	1191	234	204	211	183
YNL022C	XIV	591427	592899	-	1473	1028	1187	1037	910
YNL056W	XIV	517249	517842	+	594	750	748	694	766
YNL011C	XIV	611836	613170	-	1335	477	335	330	451
YNL329C	XIV	19541	22633	-	3093	2259	2129	1905	2062
YNL074C	XIV	486766	488124	-	1359	1483	862	907	905
YNL093W	XIV	449868	450530	+	663	85	55	42	45
YNR047W	XIV	708523	711204	+	2682	2099	2031	1852	2046
YNL183C	XIV	293137	295509	-	2373	1436	996	1145	1286
YNL057W	XIV	516403	516735	+	333	0	2	0	0
YNL238W	XIV	202428	204872	+	2445	3080	2750	2680	2829
YNL154C	XIV	343636	345276	-	1641	4014	4298	3599	4619
YNL267W	XIV	140878	144078	+	3201	1738	2326	1652	1998
tP(UGG)N2	XIV;XIV	568115;568182	568150;568217	+;+	72	1	5	4	4
YNL014W	XIV	606319	609453	+	3135	227	227	144	207
NME1	XIV	585587	585926	+	340	12831	11161	14521	10319
YNL078W	XIV	479768	480991	+	1224	1779	1445	1385	1207
YNL209W	XIV	252059	253900	+	1842	83199	56917	84455	71795
YNL253W	XIV	170018	171286	+	1269	797	723	646	823
YNL173C	XIV	308957	310057	-	1101	2290	2003	1315	1586
YNL066W	XIV	501515	502777	+	1263	9122	7688	7691	6614
YNL321W	XIV	34696	37422	+	2727	2199	1225	1566	1576
YNR054C	XIV	723356	724306	-	951	497	695	488	438
YNR072W	XIV	772657	774351	+	1695	256	247	195	246
YNR076W	XIV	781918	782280	+	363	36	31	37	28
YNR031C	XIV	680694	685433	-	4740	2288	3578	2109	2704
YNL110C	XIV	417826	418488	-	663	1357	2179	1245	1320
YNL232W	XIV	214923	215801	+	879	1234	1190	1015	908
YNL262W	XIV	148212	154880	+	6669	3682	5493	3537	4380
YNL142W	XIV	357453	358952	+	1500	759	614	663	522
YNL129W	XIV	381480	382202	+	723	252	391	278	281
YNR014W	XIV	652465	653103	+	639	90	38	76	50
YNL005C	XIV	621313	622428	-	1116	1837	1938	1496	1833
YNL174W	XIV	308074	308646	+	573	0	0	0	0
YNL335W	XIV	11452	12129	+	678	83	64	67	85
YNL240C	XIV	198502	199977	-	1476	1864	1532	2057	1604
YNL318C	XIV	38707	40329	-	1623	4	3	8	4
YNL256W	XIV	164623	167097	+	2475	2916	2793	2822	2653
YNL012W	XIV;XIV	609686;609875	609790;611665	+;+	1896	409	368	320	302
YNR029C	XIV	677199	678488	-	1290	603	876	546	636
YNL130C-A	XIV	381245	381391	-	147	38	57	22	28
YNL107W	XIV	420098	420778	+	681	412	342	326	345
YNR065C	XIV	750350	753700	-	3351	1017	1159	1008	1120
YNL332W	XIV	14832	15854	+	1023	50	39	78	21
YNL023C	XIV	588263	591160	-	2898	1615	1799	1874	1658
YNR056C	XIV	731618	733303	-	1686	242	369	203	210
YNL186W	XIV	289498	291876	+	2379	2467	4022	2266	2571
YNL153C	XIV	345669	346058	-	390	1051	963	820	809
YNL130C	XIV;XIV	379558;380782	380689;380831	-;-	1182	4223	3314	3163	3191
YNL088W	XIV	457704	461990	+	4287	2915	5423	2449	3947
YNL216W	XIV	241689	244172	+	2484	3766	3576	3555	3670
YNL276C	XIV	118431	118826	-	396	1	1	0	0
YNL108C	XIV	419014	419826	-	813	240	174	184	153
YNL252C	XIV	171441	172286	-	846	1146	1136	946	1073
YNL181W	XIV	298335	299558	+	1224	1307	1300	1019	1161
YNL197C	XIV	267608	269593	-	1986	1783	1431	1476	1409
YNL064C	XIV	505868	507097	-	1230	3190	2590	3553	3680
YNL202W	XIV	259578	260456	+	879	221	294	159	205
YNL283C	XIV	105184	106695	-	1512	1622	1317	1261	1168
YNL147W	XIV;XIV	350940;351054	350957;351383	+;+	348	723	737	436	607
YNL286W	XIV	95223	96080	+	858	367	451	282	322
YNL337W	XIV	7165	7419	+	255	0	0	0	0
YNL322C	XIV	33294	34235	-	942	2935	2019	2139	2231
YNL158W	XIV	339612	340208	+	597	412	335	254	290
YNL168C	XIV	318030	318809	-	780	1752	1180	1475	1348
YNL259C	XIV	157644	157865	-	222	1147	787	561	648
YNR022C	XIV	669774	670193	-	420	1459	1447	926	968
YNR077C	XIV	783287	783541	-	255	0	0	0	0
YNL068C	XIV	495701	498289	-	2589	1067	1194	829	909
tI(AAU)N2	XIV	602312	602385	+	74	0	0	0	0
YNL037C	XIV	557920	559002	-	1083	4629	4186	3822	4524
YNL085W	XIV	467131	469623	+	2493	5449	7319	5447	7086
YNL051W	XIV	532659	533870	+	1212	402	541	356	440
YNL148C	XIV	349907	350671	-	765	288	244	234	218
YNR075C-A	XIV	781511	781603	-	93	40	36	41	47
YNL255C	XIV	167329	167790	-	462	7517	6386	6795	6729
YNL070W	XIV	493366	493548	+	183	1443	1408	813	1037
tD(GUC)N	XIV	519099	519169	-	71	92	55	66	33
tT(AGU)N1	XIV	104805	104877	+	73	3	2	3	2
YNL271C	XIV	129522	135383	-	5862	2900	4415	2911	3786
YNL198C	XIV	266514	266816	-	303	7	4	1	0
YNR018W	XIV	664270	664944	+	675	1594	1719	1307	1306
YNL327W	XIV	24048	27173	+	3126	9502	9250	6608	7084
YNL236W	XIV	206930	209854	+	2925	1531	1662	1472	1507
YNR001W-A	XIV	631263	631481	+	219	8	6	1	3
YNL053W	XIV	529942	531411	+	1470	1629	1138	1156	1122
YNL281W	XIV	108467	108928	+	462	2876	2293	2279	2092
YNL279W	XIV	110917	112902	+	1986	444	264	360	305
YNL156C	XIV	341069	341968	-	900	1543	1322	1392	1358
YNL260C	XIV	156859	157455	-	597	278	234	177	217
YNL222W	XIV	229094	229714	+	621	444	389	275	354
YNL235C	XIV	209548	209979	-	432	1	0	0	0
YNR059W	XIV	736803	738545	+	1743	516	475	419	508
YNR044W	XIV	703699	705876	+	2178	720	489	459	377
YNL225C	XIV	222724	224469	-	1746	513	775	458	573
YNL215W	XIV	244468	245430	+	963	134	273	104	136
YNL326C	XIV	27337	28347	-	1011	594	449	505	525
YNL100W	XIV	437613	438317	+	705	1583	1932	1232	1630
YNR009W	XIV	642690	643439	+	750	424	495	377	350
YNR066C	XIV	753725	755035	-	1311	431	437	422	523
YNL339W-A	XIV	1517	2092	+	576	0	0	0	0
snR66	XIV	586090	586175	+	86	135	73	91	97
YNL266W	XIV	144245	144664	+	420	11	31	19	24
YNL292W	XIV	82806	84017	+	1212	976	1240	951	984
YNL242W	XIV	191324	196102	+	4779	2044	2330	1644	2540
YNR057C	XIV	733356	734069	-	714	299	426	254	259
tG(UCC)N	XIV	96241	96312	-	72	0	0	0	0
YNL067W-B	XIV	499417	499557	+	141	4	0	0	0
YNL166C	XIV	322219	323565	-	1347	612	1040	556	722
YNL111C	XIV	416940	417302	-	363	658	712	465	505
YNL069C	XIV;XIV	493956;494974	494524;495001	-;-	597	36245	27834	34742	32236
YNL277W-A	XIV	116679	116867	+	189	21	14	13	6
YNL128W	XIV	382359	383663	+	1305	118	93	71	73
YNL300W	XIV	65744	66052	+	309	1504	1144	930	826
YNL179C	XIV	300666	301103	-	438	127	127	76	73
YNR050C	XIV	714048	715388	-	1341	2853	1873	2683	2095
snR49	XIV	716120	716284	+	165	273	178	194	149
YNL138W	XIV	366741	368321	+	1581	8520	6937	7099	7210
YNR048W	XIV	711630	712811	+	1182	619	535	497	490
YNL302C	XIV;XIV	61958;62924	62372;62943	-;-	435	19680	13782	15692	15395
YNL045W	XIV	542963	544978	+	2016	4440	2914	3531	3463
YNL125C	XIV	390146	392167	-	2022	2165	1709	1588	1717
YNL207W	XIV	255353	256630	+	1278	1301	1513	1367	1064
YNR011C	XIV	644320	646950	-	2631	557	945	560	731
YNL241C	XIV	196426	197943	-	1518	5381	4168	5014	4877
YNL112W	XIV;XIV	413639;415914	414911;416281	+;+	1641	11002	14465	14591	9534
YNL249C	XIV	179394	181022	-	1629	432	437	482	395
YNL270C	XIV	135940	137661	-	1722	202	151	171	115
YNL115C	XIV	410119	412053	-	1935	1149	1004	647	1014
YNL073W	XIV	488386	490116	+	1731	2703	1777	2214	2219
YNL082W	XIV	473391	476012	+	2622	590	1042	462	722
YNL097C-B	XIV	440797	440919	-	123	67	73	78	42
YNR034W-A	XIV	692561	692857	+	297	511	402	124	375
YNL296W	XIV	76273	76587	+	315	0	0	0	0
YNL138W-A	XIV;XIV	366033;366158	366035;366412	+;+	258	360	351	249	198
YNL196C	XIV	270275	271171	-	897	187	91	192	166
YNL109W	XIV	418964	419509	+	546	12	19	14	11
YNL101W	XIV	434999	437140	+	2142	2928	2485	2535	2709
YNR012W	XIV	647432	648937	+	1506	879	1156	964	922
YNL114C	XIV	412684	413055	-	372	0	0	0	0
YNL237W	XIV	205188	206567	+	1380	410	354	274	313
YNL084C	XIV	470053	471102	-	1050	1307	1774	1049	1518
YNL289W	XIV	87897	88736	+	840	1512	2104	1143	1172
YNL171C	XIV	315629	315997	-	369	0	0	0	0
YNL208W	XIV	254418	255017	+	600	6394	5430	4096	4370
YNL010W	XIV	613635	614360	+	726	4303	3391	4195	4020
YNL134C	XIV	372451	373581	-	1131	4669	4477	3412	3980
YNR053C	XIV;XIV	721120;722303	721770;723112	-;-	1461	4054	5377	4097	3646
tP(AGG)N	XIV	631846	631917	-	72	0	3	1	7
YNL231C	XIV	215987	217042	-	1056	1046	1403	866	1080
YNL230C	XIV	217523	218662	-	1140	244	157	259	181
YNL339W-B	XIV	734	1216	+	483	0	0	0	0
YNL258C	XIV	158109	160373	-	2265	1159	1837	929	1515
YNL328C	XIV	22834	23274	-	441	266	261	154	212
YNL081C	XIV	476188	476619	-	432	1421	1175	789	1094
YNR037C	XIV	695052	695327	-	276	1280	1161	631	703
YNR063W	XIV	746943	748766	+	1824	222	295	258	315
YNL339C	XIV;XIV	371;6080	5931;6098	-;-	5580	5	2	23	6
YNR060W	XIV	739951	742110	+	2160	308	261	231	236
YNL287W	XIV	91994	94801	+	2808	8566	8907	8566	10488
YNL095C	XIV	444912	446840	-	1929	895	923	798	838
YNL096C	XIV;XIV	443398;444172	443826;444315	-;-	573	11073	8773	9650	8658
YNL282W	XIV	107687	108274	+	588	372	361	386	352
YNL047C	XIV	539911	541881	-	1971	1042	863	927	880
YNL139C	XIV	360924	365717	-	4794	2269	3255	1921	2816
tP(UGG)N1	XIV;XIV	547094;547161	547129;547196	+;+	72	0	0	0	0
YNL298W	XIV	68915	71443	+	2529	1211	1084	933	1191
YNL113W	XIV	412771	413199	+	429	673	597	558	395
YNR003C	XIV	634344	635297	-	954	677	686	686	572
YNL316C	XIV	42071	43075	-	1005	340	437	271	297
YNL016W	XIV	602907	604268	+	1362	7963	7544	6404	7698
YNL330C	XIV	18001	19302	-	1302	1906	1676	1611	1721
YNR010W	XIV	643744	644193	+	450	365	241	267	214
YNL172W	XIV	310636	315882	+	5247	1428	1618	1290	1624
YNL132W	XIV	375321	378491	+	3171	4250	5299	5552	5070
YNR027W	XIV	674923	675876	+	954	519	485	462	495
YNL083W	XIV	471377	472861	+	1485	750	650	734	701
YNL013C	XIV	609133	609510	-	378	0	6	1	0
YNL164C	XIV	325265	326320	-	1056	320	516	262	382
YNL274C	XIV	121118	122170	-	1053	1939	1692	1013	1268
YNL176C	XIV	305070	306980	-	1911	1088	932	856	875
YNR061C	XIV	742881	743540	-	660	1026	721	1028	880
YNL303W	XIV	61510	61857	+	348	808	550	544	581
YNR035C	XIV	693019	694047	-	1029	3266	2559	2685	3084
YNL160W	XIV	336545	337609	+	1065	1910	1470	1456	1648
YNR024W	XIV	672409	672969	+	561	58	117	57	63
YNL024C	XIV	587107	587847	-	741	165	156	148	132
YNL018C	XIV	599936	601774	-	1839	177	149	170	127
YNL033W	XIV	572999	573853	+	855	79	54	76	45
YNL141W	XIV	359596	360639	+	1044	2361	2493	2583	1609
YNL320W	XIV	37700	38554	+	855	640	390	538	516
YNL204C	XIV	258375	259277	-	903	168	146	80	156
YNL106C	XIV	420944	424495	-	3552	1211	1273	1191	1319
YNL338W	XIV	6561	6719	+	159	0	0	0	0
YNL161W	XIV	332597	334867	+	2271	1342	1923	1247	1610
YNL247W	XIV	182875	185178	+	2304	5073	5818	4697	5798
YNL285W	XIV	96173	96544	+	372	6	17	8	5
YNL062C	XIV	508776	510212	-	1437	1813	2107	2211	1808
YNL325C	XIV	28739	31378	-	2640	395	623	535	585
YNL046W	XIV	542304	542822	+	519	828	685	537	549
YNL032W	XIV	574506	575351	+	846	600	828	615	666
YNL135C	XIV	371882	372226	-	345	15175	9548	10438	10237
YNL212W	XIV	247461	249809	+	2349	2201	2494	2113	2772
YNL243W	XIV	188051	190957	+	2907	5452	4975	5298	5474
YNL103W	XIV	427735	429753	+	2019	731	1074	601	813
YNL144W-A	XIV	353061	353144	+	84	0	0	0	0
YNL333W	XIV	13267	14163	+	897	438	386	365	366
YNL027W	XIV	579580	581616	+	2037	913	1114	665	831
YNL278W	XIV	113271	116453	+	3183	1720	1295	1386	1468
YNL144C	XIV	352820	355042	-	2223	2054	1400	1604	1616
YNL159C	XIV	338478	339347	-	870	841	542	683	636
YNL220W	XIV	234413	235714	+	1302	3100	3078	3150	3341
YNL184C	XIV	292557	292883	-	327	2	1	2	1
YNL336W	XIV	8330	9475	+	1146	873	674	881	860
YNL264C	XIV	145563	146615	-	1053	993	757	876	804
YNL136W	XIV	370368	371645	+	1278	176	346	182	203
YNL185C	XIV	292193	292669	-	477	1060	778	775	706
YNL219C	XIV	235996	237663	-	1668	2416	2292	2155	2315
YNL079C	XIV	478566	479165	-	600	5158	5095	4300	4880
YNL244C	XIV	187170	187496	-	327	3848	3753	2998	2925
YNL054W-B	XIV	519456	524706	+	5251	2681	5243	2466	4376
YNL284C-B	XIV	96964	102232	-	5269	381	650	347	535
YNL284C-A	XIV	100910	102232	-	1323	0	0	0	0
YNL054W-A	XIV	519456	520778	+	1323	0	0	0	0
YJL160C	X	117962	118825	-	864	91	60	46	75
YJL204C	X	50629	53151	-	2523	448	763	432	512
YJR105W	X	623581	624603	+	1023	17147	10561	15959	13975
YJR129C	X	664000	665019	-	1020	678	658	641	503
YJL139C	X	151713	152999	-	1287	792	669	598	761
YJL062W-A	X	316723	316980	+	258	1192	871	671	779
YJL110C	X	209922	211577	-	1656	1024	1194	954	1018
YJR088C	X	586495	587373	-	879	1201	1106	1159	1285
YJL213W	X	32163	33158	+	996	102	81	86	110
YJR046W	X	522048	523862	+	1815	1318	1079	1417	1308
YJL020C	X	398937	402410	-	3474	3516	3725	2625	3186
YJL187C	X	76803	79262	-	2460	1421	1857	1268	1532
YJR131W	X	667644	669293	+	1650	1016	1085	935	942
YJL133W	X	160619	161563	+	945	844	743	588	606
YJL086C	X	272478	272846	-	369	0	0	3	1
YJR053W	X	534027	535751	+	1725	256	536	248	346
YJR044C	X	518763	519185	-	423	1121	830	631	669
YJR100C	X	616351	617334	-	984	684	603	582	631
YJR012C	X	459795	460418	-	624	178	194	153	123
YJR067C	X	567019	567444	-	426	117	226	119	123
YJR146W	X	703885	704238	+	354	81	95	124	105
YJR140W-A	X	690961	691110	+	150	0	0	0	0
YJR130C	X	665218	667137	-	1920	1002	1052	865	1009
YJR069C	X	568806	569399	-	594	1271	1158	1095	1033
tV(AAC)J	X	378360	378433	+	74	1	0	13	5
YJR120W	X	647126	647476	+	351	4991	4002	2331	2374
YJL186W	X	80155	81915	+	1761	4974	4779	4549	4110
YJL008C	X	419957	421663	-	1707	6216	5772	6170	5902
YJL061W	X	320016	322157	+	2142	1193	1684	1333	1544
YJR085C	X	585120	585437	-	318	3915	2691	1895	2000
YJR040W	X	507746	510085	+	2340	1990	1759	1818	1739
YJL189W	X;X	75933;76325	75938;76474	+;+	156	25	28	28	7
YJR039W	X	503936	507301	+	3366	583	628	557	658
YJL202C	X	53943	54290	-	348	7	20	9	9
YJL009W	X	419855	420181	+	327	79	56	52	45
YJR005W	X	445923	448025	+	2103	2173	2250	1885	2202
YJL006C	X	423138	424109	-	972	548	502	412	509
YJR150C	X	708811	709707	-	897	16	10	8	2
YJR098C	X	613186	615156	-	1971	467	492	433	482
YJL103C	X	229025	230881	-	1857	927	948	607	849
YJL156C	X	126853	128952	-	2100	1511	1555	1089	1379
YJL185C	X	82095	82976	-	882	406	191	281	275
YJL135W	X	157877	158194	+	318	4	6	2	2
YJR138W	X	684567	689321	+	4755	1175	1734	995	1327
YJL108C	X	217705	218856	-	1152	229	161	185	157
YJR037W	X	503102	503485	+	384	8	6	3	7
YJR079W	X;X	580205;581053	580347;581239	+;+	330	24	19	11	11
YJR049C	X	526884	528476	-	1593	1537	1597	1339	1565
YJR008W	X	452430	453446	+	1017	2197	1255	1378	1743
YJR023C	X	469804	470205	-	402	0	0	0	2
YJR002W	X	438865	440646	+	1782	1667	2717	1793	1984
YJR145C	X;X	702027;703055	702798;703068	-;-	786	46990	29323	46618	39010
YJR048W	X	526335	526664	+	330	12467	9444	9148	9401
YJR009C	X	453683	454681	-	999	13502	8291	12209	11173
YJL222W-A	X	9452	9679	+	228	0	0	0	0
YJL173C	X	96161	96529	-	369	909	662	537	489
YJR014W	X	461829	462425	+	597	2627	2176	2170	1917
YJR135W-A	X	676971	677234	+	264	1752	1332	1094	1075
YJR045C	X	519638	521602	-	1965	40658	37332	42174	40556
YJL176C	X	92053	94530	-	2478	1340	1901	1156	1604
YJL193W	X	71366	72574	+	1209	447	509	407	425
YJR128W	X	662921	663280	+	360	44	39	53	30
YJL159W	X	120449	121690	+	1242	37119	24634	25884	23936
YJL030W	X	387657	388247	+	591	316	431	315	347
YJL047C	X	349580	352108	-	2529	821	882	785	877
YJL194W	X	69338	70879	+	1542	673	633	530	620
YJL195C	X	69241	69942	-	702	0	1	0	0
YJR108W	X	628712	629083	+	372	84	58	58	42
YJL199C	X	59856	60182	-	327	158	118	80	94
YJL216C	X	24341	26086	-	1746	161	165	191	191
YJL011C	X	414285	414770	-	486	481	634	428	464
YJR060W	X	548759	549814	+	1056	1133	824	900	1015
YJR119C	X	644304	646490	-	2187	565	709	355	527
YJR092W	X	598735	603078	+	4344	2192	3147	2007	2527
YJL051W	X	339787	342255	+	2469	1010	1022	871	1063
YJR071W	X	570405	570773	+	369	10	12	18	14
YJR115W	X	639942	640451	+	510	131	69	79	49
YJL010C	X	417562	419562	-	2001	1277	1948	1389	1586
YJL084C	X	274862	278002	-	3141	979	886	900	882
YJR030C	X	483959	486196	-	2238	980	1073	1006	1191
YJL119C	X	191572	191895	-	324	10	6	0	2
YJL221C	X	16767	18536	-	1770	0	0	0	2
YJR140C	X	690750	695696	-	4947	1324	2333	1374	1957
YJR161C	X	742848	743999	-	1152	393	297	375	389
YJL136C	X;X	156550;157250	156789;157273	-;-	264	23676	15365	13657	12583
tR(ACG)J	X	233939	234011	+	73	5	1	2	1
YJL146W	X	143292	144701	+	1410	1138	838	845	956
YJL060W	X	323386	324720	+	1335	1937	1414	1304	1492
tW(CCA)J	X;X	415931;416001	415966;416036	-;-	72	0	0	4	0
YJL117W	X	192531	193466	+	936	3224	1806	2383	2352
YJL149W	X	137379	139370	+	1992	784	527	491	478
YJR063W	X	555195	555572	+	378	1181	1064	1000	737
YJL067W	X	314084	314434	+	351	10	11	3	11
YJL164C	X	109966	111159	-	1194	1646	1101	953	1337
YJL223C	X	8776	9138	-	363	0	0	0	0
YJL079C	X	289875	290774	-	900	2761	1911	2160	1731
snR3	X	663749	663942	+	194	597	464	557	444
YJL156W-A	X	126604	126825	+	222	116	183	94	110
YJL106W	X	221390	223327	+	1938	156	149	103	148
YJL171C	X	99704	100894	-	1191	4116	3037	3696	3101
YJL058C	X	326242	327873	-	1632	364	366	297	295
tL(UAG)J	X;X	617919;617976	617956;618019	+;+	82	0	0	2	0
YJL132W	X	161914	164166	+	2253	420	383	371	392
